track_id,track_name,track_artist,track_album_release_date,track_duration_ms,sound_danceability,sound_energy,sound_key,sound_loudness,sound_mode,sound_speechiness,sound_acousticness,sound_instrumentalness,sound_liveness,sound_valence,sound_tempo,genre_edm,genre_latin,genre_pop,genre_rnb,genre_rap,genre_rock,has_listenership
30Q5BsSJBLb9SGm0BtuJj4,Hold Uh,gizmo,2017-07-13,168202,0.838,0.634,8,-8.076,1,0.0931,0.00537,0.0,0.111,0.224,114.771,0,0,0,0,1,0,0
0AGh7lxZOWUhLL0FqrXHjX,Free (feat. T-Jay),GAWVI,2016-09-09,211005,0.693,0.678,1,-7.741,1,0.139,0.489,6.05e-05,0.0453,0.555,105.091,1,0,0,0,0,0,0
4dHuU8wSvtek4sxRGoDLpf,One Kiss - Oliver Heldens Remix,Calvin Harris,2018-06-22,281267,0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,1,0,0,0,0,0,0
1ox2Drazo4RGeEEA2COaOL,Policeman - Radio Edit,Eva Simons,2015-08-28,194400,0.643,0.955,6,-1.586,1,0.134,0.0515,1.13e-06,0.328,0.881,104.709,0,0,1,0,0,0,0
64ndFagAiHD7qHiGWRyitC,I Bet My Life - Live From Spotify London,Imagine Dragons,2015-04-20,228341,0.496,0.545,7,-7.835,1,0.0444,0.534,5e-05,0.693,0.356,117.266,0,1,0,0,0,0,0
2OyEj7Xha6eRhaARY1AKbs,Trap Back Jumpin,T.I.,2012-12-18,304253,0.771,0.657,1,-5.772,0,0.0719,0.000243,0.0,0.271,0.119,138.956,0,0,0,0,1,0,0
63kMZoG9xuU96GQdioTCI4,Whiskey In The Jar,Thin Lizzy,1996-01-01,345760,0.552,0.918,0,-5.127,1,0.112,0.383,0.00531,0.123,0.707,127.728,0,0,0,0,0,1,0
1hfoihnGAryxcax3xUfhKv,For You,SoMo,2017-09-01,163000,0.839,0.465,1,-6.798,1,0.0664,0.327,0.0,0.111,0.578,106.957,0,0,0,1,0,0,0
07QhYDCvAIdgI7kvTlJDmP,Me (Original Mix),Deorro,2012-09-10,414375,0.894,0.928,7,-3.003,1,0.167,0.0025,0.266,0.11,0.395,128.007,1,0,0,0,0,0,0
0gVcjxsmYDOw7V1whWHYoZ,Good Time - Live From Spotify NYC,Owl City,2012-01-01,204493,0.458,0.692,0,-8.383,1,0.0388,0.625,0.0,0.827,0.636,121.875,0,1,0,0,0,0,0
22lVuTzTKquulGDUoXpwZD,Officieel,Broederliefde,2017-11-10,204788,0.597,0.663,7,-8.347,0,0.495,0.231,0.0,0.214,0.421,104.183,0,1,0,0,0,0,0
1GqAnfNhm0sCGvgo447IiC,It's Not Unusual,Tom Jones,1987-01-01,125533,0.496,0.596,0,-12.564,1,0.047,0.51,0.0,0.22,0.905,92.733,0,0,0,1,0,0,0
3bRcSxW2FnSSwrzoYT1knV,At Seventeen,Janis Ian,1975,280493,0.599,0.164,0,-23.035,1,0.0475,0.888,0.000612,0.121,0.317,125.388,0,0,0,1,0,0,0
4Jg1nU6FYvCWkqFw8Kr4bO,Never,Heart,1985-07-06,246400,0.612,0.593,10,-12.187,0,0.0286,0.467,0.0,0.312,0.693,96.27,0,0,0,0,0,1,0
1StVUopuLYusKECak8YT8J,All I Can Do Is Write About It,Lynyrd Skynyrd,2008-01-01,262560,0.575,0.408,7,-10.245,1,0.0299,0.185,0.0,0.104,0.448,75.286,0,0,0,0,0,1,0
6nQsRIuMfd5o0rJGE5kDKp,Conjunction,CASIOPEA,2010-08-10,172160,0.58,0.761,8,-11.003,1,0.0499,0.0751,0.41,0.0449,0.891,139.196,0,0,0,0,0,1,0
4r5s340LOiyEZTqNJglbzH,Tail Lights,Makeup And Vanity Set,2018-07-13,96000,0.814,0.0948,8,-12.731,1,0.0598,0.635,0.948,0.109,0.0391,122.016,0,0,1,0,0,0,0
6Alp0TKptNKc1vkdr8LvVJ,"Know No Better (feat. Travis Scott, Camila Cabello & Quavo)",Major Lazer,2017-06-02,225850,0.738,0.814,7,-4.414,0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,0,0,1,0,0,0,0
7DcY0SUvSIcIjHeSGhTXDk,Memories - Radio Edit,KSHMR,2015-09-11,185640,0.521,0.728,8,-5.005,0,0.0501,0.0352,1.53e-05,0.783,0.32,128.07,1,0,0,0,0,0,0
2ENr1hGfAEGoPpWYxAYgRi,Wasted Words,The Allman Brothers Band,2005,258827,0.546,0.747,9,-9.233,1,0.0539,0.473,0.00115,0.119,0.714,126.286,0,0,0,0,0,1,0
07bBCZ2bNs5gVlm4e7tJQ1,Chillax,Alkilados,2015-08-25,196389,0.634,0.851,10,-4.15,1,0.0822,0.00713,0.0,0.0259,0.926,190.217,0,1,0,0,0,0,0
0uViGnp3wToB4GpsGYC0FW,Coming Down,Five Finger Death Punch,2011-10-11,241227,0.31,0.991,1,-2.927,0,0.488,0.000619,0.0,0.11,0.187,76.372,0,0,0,0,0,1,0
3P7qStX3ECFOLfjrXuLzbc,Something New,Axwell /\ Ingrosso,2015-01-20,247160,0.568,0.86,11,-3.846,1,0.0342,0.0189,0.000484,0.119,0.394,129.924,0,0,1,0,0,0,0
58T6Oz7D8EGQW2fmGpMg5y,Lazer Love - Original Mix,KSHMR,2015-07-24,249000,0.554,0.784,5,-6.477,0,0.0475,0.000268,0.000249,0.365,0.434,139.987,1,0,0,0,0,0,0
43ncKp8gVEEKQ0HM9XI8pw,Crazy B*tch,Buckcherry,2006-01-31,202733,0.654,0.974,1,-3.304,0,0.0861,0.0209,0.0,0.0865,0.679,98.044,0,0,0,0,0,1,0
59VfSMPf55wSYTdZjQCHN6,Taboo,Don Omar,2010-01-01,292160,0.442,0.884,5,-5.782,1,0.0641,0.0458,0.0,0.0827,0.813,125.031,0,1,0,0,0,0,0
7emaYglDWhc3lznTFTHUI4,Tony Love - Remix,Pekeño 77,2019-02-22,239604,0.706,0.634,4,-3.458,0,0.0469,0.00211,3.47e-06,0.0908,0.391,150.122,0,0,0,0,1,0,0
4BL79Qie6r0TkXuNQLC8gQ,Control,Puddle Of Mudd,2001-01-01,230093,0.433,0.914,11,-3.4,1,0.0985,0.00301,0.0,0.296,0.635,163.759,0,0,0,0,0,1,0
6M9bu6nqmwSFRRGW2bdwWI,Choppaz,"Big Moe featuring D-Gotti, Noke D & D-Wreck",2000,332560,0.899,0.397,11,-6.845,1,0.269,0.192,0.0,0.156,0.602,99.951,0,0,0,0,1,0,0
7rf5YnDlD0K2TZnv81dOBq,Money Can't Buy You Love - Mo' Money/Soundtrack Version,Ralph Tresvant,2005-01-01,361173,0.675,0.956,5,-5.345,0,0.053,0.326,0.00333,0.315,0.818,108.167,0,0,0,1,0,0,0
3UawWeGP9n0IIw7iMA3YQP,Dance Thru The Night,Ballin Entertainment,2008-04-20,144640,0.48,0.662,9,-9.05,0,0.168,0.0215,0.000319,0.175,0.638,125.706,0,1,0,0,0,0,0
0BDH10wUP5k1Pwzw8GjbvB,Dynamite - Original Mix,Quintino,2013-09-23,245625,0.778,0.919,11,-2.866,0,0.0658,0.00349,0.547,0.162,0.237,127.983,1,0,0,0,0,0,0
4UmehW6tTXGC7HsuIGujMR,Ain't Talkin' 'Bout Love,Van Halen,1978-02-07,226973,0.498,0.887,8,-8.344,0,0.0383,0.00392,0.000376,0.209,0.714,139.126,0,0,0,0,0,1,0
3fvShxEPxOEV9E2XYwgnYy,VOX,Our Psych,2017-01-30,191260,0.685,0.814,8,-5.323,1,0.131,0.03,0.302,0.0753,0.282,128.036,1,0,0,0,0,0,0
3IjPFAxYVyHgXhS5hG1eP5,Subservient,Stan Kolev,2018-08-23,460610,0.636,0.858,10,-8.23,0,0.0519,0.0166,0.887,0.114,0.471,123.009,1,0,0,0,0,0,0
47wFMd4PgA5zq5USEGLGpG,The Way I Am,Eminem,2005-12-06,291120,0.803,0.855,4,-3.369,0,0.246,0.142,0.0,0.299,0.345,87.317,0,0,0,0,1,0,0
58T6Oz7D8EGQW2fmGpMg5y,Lazer Love - Original Mix,KSHMR,2015-07-24,249000,0.554,0.784,5,-6.477,0,0.0475,0.000268,0.000249,0.365,0.434,139.987,1,0,0,0,0,0,0
6H4EbYO8f2Tc0ijzJ0tqZm,Summer Of '69,Bryan Adams,2005-01-01,215907,0.505,0.876,2,-4.867,1,0.0415,0.0148,0.0,0.118,0.718,138.862,0,0,0,0,0,1,0
2QNrHrOPHc92ZTf7InJp5Q,Born Alone,Adam Calhoun,2018-03-13,169599,0.548,0.46,2,-8.262,1,0.0671,0.118,0.0,0.189,0.298,127.854,0,0,0,0,1,0,0
6ryo5taaVeCBpXsDqueKxS,Paradise,Ballin Entertainment,2008-04-20,145450,0.709,0.832,11,-10.497,0,0.0491,0.00154,0.0028,0.283,0.605,128.918,0,1,0,0,0,0,0
7zBkFHiWejDPxIimU8XpVw,All over You,LEISURE,2016-10-21,234925,0.763,0.355,2,-8.826,1,0.0518,0.162,0.00552,0.092,0.867,70.007,0,0,1,0,0,0,0
4cExPgw0EOYCMJhk9HUqjK,Detente,Mike Bahía,2019-11-15,181845,0.736,0.588,7,-4.619,1,0.345,0.274,0.0,0.105,0.364,171.954,0,1,0,0,0,0,0
2NfGnOgsGCDj6nPWblgKEc,Spack Jarrow - Original Mix,W&W,2015-09-07,270000,0.276,0.975,7,-3.686,1,0.293,0.00437,0.918,0.365,0.342,191.903,1,0,0,0,0,0,0
2ONFCvnI85yGmDhXT8HyXj,wokeuplikethis* (feat. lil uzi vert),Playboi Carti,2017-04-07,235414,0.783,0.59,8,-8.067,1,0.266,0.0255,0.0,0.123,0.425,78.494,0,0,0,0,1,0,0
1j1uJHqOWownbmqkCbcgCQ,Everything Is Everything,Ms. Lauryn Hill,1998-08-25,293267,0.824,0.707,9,-7.893,1,0.285,0.415,0.0,0.106,0.847,94.708,0,0,0,1,0,0,0
1vO74sgANNL6FF380qz5zb,Cuando Pase El Temblor - En Vivo,Soda Stereo,1997-12-16,294800,0.656,0.686,0,-10.614,1,0.0323,0.00351,0.00749,0.825,0.382,94.031,0,0,0,0,0,1,0
3GO8K60dkaWLWMloGtvHTg,Older Woman (feat. Dellanor & Akilah),Pokey,2013-07-04,305732,0.655,0.463,0,-7.881,1,0.0432,0.452,0.0,0.106,0.644,78.55,0,0,0,0,1,0,0
1uWqDjZATn502optPrBt4S,Faded - Dash Berlin Remix,Alan Walker,2016-04-29,215307,0.389,0.915,6,-3.261,1,0.0456,0.000752,0.0133,0.122,0.0943,127.984,1,0,0,0,0,0,0
5Rso4igx5lTkTAbDEN9nuQ,"Girls, Girls, Girls",Mötley Crüe,1987,270533,0.601,0.928,7,-4.903,1,0.0703,0.0319,0.000116,0.401,0.564,140.11,0,0,0,0,0,1,0
5rxKLWFvozGCBDG7angcBe,Groove Me,Guy,2002-01-01,274135,0.808,0.869,1,-6.334,1,0.107,0.063,0.0,0.514,0.764,107.956,0,0,0,1,0,0,0
1uZOev7V8UkfhCKuMDnAdy,Burnin' for You,Blue Öyster Cult,1972,271067,0.532,0.705,9,-8.439,0,0.0328,0.137,0.0236,0.0857,0.693,134.223,0,0,0,0,0,1,0
2Og7xHU8mVnIJqxQ5CFoyN,Young Folks,Dawn Landes,2007-10-15,205320,0.505,0.487,7,-6.873,1,0.0287,0.312,2.14e-05,0.258,0.629,168.535,0,0,0,1,0,0,0
6F1kPSgdnlSzZRfskE9vaV,Lions in the Wild,Martin Garrix,2016-05-27,211890,0.504,0.847,7,-6.81,0,0.0442,0.00434,0.0,0.816,0.28,127.854,1,0,0,0,0,0,0
6iNLRaWoB35tb4l7SKLqB5,Akwa Kayi Ji Bia Nuwa,The Identicals,2010-07-12,329373,0.518,0.915,3,-7.634,0,0.0431,0.0626,9.68e-05,0.487,0.912,112.238,0,0,0,0,0,1,0
0GjzyfE9VVSVVkheoweAGs,Evil Woman,Electric Light Orchestra,2000-09-19,259827,0.703,0.58,9,-8.611,0,0.0282,0.461,2.74e-05,0.518,0.896,119.855,0,0,0,0,0,1,0
4OX6I7otVz7ANxPh6uCG9B,Just A Dream - Flaremode & Adler Remix,Nipri,2020-01-17,176640,0.744,0.753,5,-5.283,1,0.0316,0.3,7.65e-06,0.0652,0.855,125.047,1,0,0,0,0,0,0
067rttIeRuLeNHM2dAPb4Q,Holyghost Gyrl,Claude Deuce,2009-07-14,232373,0.47,0.426,5,-6.917,0,0.0418,0.217,0.0,0.101,0.36,116.582,0,0,0,1,0,0,0
0qaxZEuCk8w5gl3yMeeCHj,Sin Maquillaje,El Nene la Amenazzy,2016-06-24,191503,0.731,0.734,10,-5.137,1,0.0735,0.362,2.31e-06,0.135,0.748,168.131,0,1,0,0,0,0,0
21tYlvGRZLDTWuvISGJEoi,The Devil Is A Lie,Rick Ross,2014-01-01,310667,0.683,0.833,5,-3.902,0,0.0838,0.00152,0.0,0.382,0.61,102.918,0,0,0,0,1,0,0
5tYYM8M1tL3v5jQYQFbJio,Winter Born (This Sacrifice),The Crüxshadows,2010-12-17,381133,0.502,0.918,2,-4.607,0,0.0629,0.0867,0.000119,0.192,0.133,132.991,0,0,1,0,0,0,0
3sQbsGJ3XJoFw1coscicAa,I Like the Way (The Kissing Game),Hi-Five,1996-02-29,350267,0.726,0.609,1,-7.564,1,0.0322,0.0657,0.0154,0.0284,0.723,104.074,0,0,0,1,0,0,0
7hFFPcCgh0IAW2lQSm8qyg,Can We Dance,The Vamps,2013-09-29,191402,0.644,0.848,1,-3.676,0,0.0477,0.00231,0.0,0.4,0.586,130.156,0,0,1,0,0,0,0
0wpTXkivIBjIw9YfmiDLi2,Find You,Badrapper,2019-02-27,218667,0.489,0.757,1,-5.229,1,0.066,0.116,0.00327,0.754,0.254,89.944,0,0,0,0,1,0,0
4tbcI10LRvbqHR8Lbl2oEh,Only You (MastikSoul Remix),Chris Lake,2009-03-23,281573,0.82,0.792,11,-7.59,0,0.125,0.00219,0.346,0.199,0.596,126.993,1,0,0,0,0,0,0
1bvHNgnKpKu27knGxVom2V,To You,Robin Schulz,2018-06-07,453172,0.818,0.838,2,-8.569,1,0.0711,0.00179,0.865,0.0805,0.0584,125.007,1,0,0,0,0,0,0
53dvB3Csl9Wk5EMmUPpL8Z,Gaminart,Crack Family,2010-10-12,312790,0.815,0.588,5,-8.046,1,0.0496,0.0209,0.0,0.153,0.682,93.004,0,0,0,0,1,0,0
0GQuzKlkH0otZ01oMFzsSu,You're Crazy,Guns N' Roses,1987-01-01,197200,0.417,0.983,1,-7.074,1,0.109,0.0146,0.0185,0.601,0.346,122.046,0,0,0,0,0,1,0
1lpFXKKckqVkyAN1lPwwC2,Radio Ga Ga,Queen,1984-02-27,349133,0.762,0.414,5,-12.036,1,0.0379,0.173,0.000111,0.0942,0.731,112.398,0,0,1,0,0,0,0
5KGlx7rfcjhVGtqkZpIxe2,My Peoples feat. Raheem,DJ Jazzy Jeff,2003-02-10,249240,0.757,0.65,7,-7.029,1,0.279,0.272,2.6e-06,0.511,0.875,90.003,0,0,0,1,0,0,0
2mIt95EAvFcZrDk0g4bA5b,This Is Miami - Original,Sander Kleinenberg,2007,463052,0.869,0.586,2,-7.118,1,0.0534,0.000738,0.0527,0.0309,0.813,128.0,1,0,0,0,0,0,0
4e1V6XqJ0GbagtTaI6ytUS,Find You,Zedd,2014-01-01,204223,0.532,0.792,3,-4.572,1,0.0394,0.027,1.72e-06,0.101,0.38,127.989,1,0,0,0,0,0,0
1PB9jyumBYH6jbVpzr3DSs,Late Night Rendezvous,Carl Thomas,2007-05-30,230093,0.464,0.465,0,-8.162,1,0.051,0.28,0.0,0.167,0.448,63.14,0,0,0,1,0,0,0
3DdCb7EyPUcUD0LKWkJ0L7,Roses Are Red - Original Version,Aqua,2009-01-01,222747,0.612,0.974,0,-3.527,0,0.0407,0.0133,0.0107,0.618,0.817,139.934,0,0,1,0,0,0,0
1V8Lm8AMbCVik73Ixqp05d,Backlash - Martin Garrix Edit,DubVision,2014-08-11,376063,0.679,0.825,0,-6.059,0,0.0529,0.00702,0.00207,0.0658,0.313,126.986,1,0,0,0,0,0,0
7AXg3PnjcmdGaA5UEgrtZ0,I Want You,Marce,2012-09-11,344747,0.667,0.809,4,-5.992,0,0.0275,0.00679,0.0223,0.303,0.58,125.938,0,1,0,0,0,0,0
0Cw31BoxoJbFPXrT3kUuyj,Love Myself,Hailee Steinfeld,2016-07-15,218747,0.617,0.762,0,-6.756,0,0.0763,0.00277,0.0,0.434,0.334,122.914,0,0,1,0,0,0,0
2tYm3tFCc8aXMlZ3pablEB,Epic,Fayn,2017-03-17,245239,0.809,0.436,0,-6.26,0,0.233,0.0336,0.0,0.0985,0.259,137.934,0,0,1,0,0,0,0
7MbjEnJbjyMp7KHxbpklO1,Take Me,CASIOPEA,2010-08-10,294467,0.664,0.609,0,-12.835,1,0.0366,0.331,0.877,0.108,0.601,98.071,0,0,0,0,0,1,0
2zouWv67gStVJqRzXxaYcZ,SMASH! - Original Mix Edit,Ummet Ozcan,2014-07-14,213750,0.729,0.981,5,-1.58,0,0.0444,0.0143,0.582,0.078,0.208,127.985,1,0,0,0,0,0,0
6bH8JA6yLDH5gAbSBKTvlh,La Risa Lenta,Javiera Mena,2013-09-20,257254,0.435,0.405,9,-16.239,1,0.0798,0.92,0.618,0.105,0.0551,75.041,0,0,1,0,0,0,0
0Zj9X09LIkNOUNX0I4Tet9,Dr. Feelgood,Mötley Crüe,1989,289920,0.534,0.967,2,-3.935,1,0.0662,0.000877,0.0158,0.242,0.344,110.959,0,0,0,0,0,1,0
3z7WmSgmSDTFH1WwL18yyS,Bad Dracula,Red Velvet,2016-09-07,188331,0.644,0.931,0,-1.842,1,0.116,0.207,0.0,0.232,0.668,93.986,1,0,0,0,0,0,0
1pZ6n8YzDy1NDjopqJyFYo,Sweet Dancer,Mr Absolutt,2017-10-09,301091,0.769,0.771,2,-9.087,1,0.0605,0.033,0.129,0.135,0.83,109.996,0,0,0,0,0,1,0
6GOeZKhtro6T3EVX2GOpBn,Count To Five,Rhye,2018-02-02,208707,0.808,0.34,4,-8.18,0,0.0628,0.619,0.0342,0.11,0.723,98.021,0,0,1,0,0,0,0
5n9iuiNBT8jYPJOPfKWjWU,Pegao,Wisin & Yandel,2007-01-01,233400,0.8,0.811,3,-4.77,1,0.266,0.521,0.0,0.362,0.801,96.024,0,1,0,0,0,0,0
6DLF8OUu5NOyEXKbM1NWDc,Hallucinations,dvsn,2015-12-24,246294,0.765,0.396,7,-8.991,0,0.0372,0.0662,7.38e-06,0.141,0.35,95.971,0,0,0,1,0,0,0
4wZzdnhpV0cjSlfh3fZvhp,Is It Good To You,Teddy Riley,1991-12-31,257400,0.774,0.81,1,-7.775,1,0.0649,0.0677,0.000701,0.0269,0.526,107.709,0,0,0,1,0,0,0
1FaciX3yUadh5ttQSXQB0S,Girl I Got My Eyes On You,Today,2008-01-01,299027,0.729,0.627,0,-8.234,1,0.0489,0.0209,1.07e-05,0.339,0.732,104.218,0,0,0,1,0,0,0
5Im6v7WQdNsp7KNWeKSHTy,Cereal Keef,7apes,2018-05-22,77333,0.897,0.386,11,-8.304,1,0.093,0.3,0.761,0.101,0.79,89.998,0,0,0,0,1,0,0
6rZssCJPEdQnyeEdNLKsr8,ELEMENT.,Kendrick Lamar,2017-04-14,208733,0.73,0.686,4,-4.713,0,0.491,0.219,0.0,0.211,0.459,189.889,0,0,1,0,0,0,0
24BSTATmWEmrPOgEM17bfN,No Shopping,French Montana,2016-07-16,227727,0.895,0.49,10,-10.31,0,0.251,0.0125,0.00101,0.142,0.257,83.508,0,0,0,0,1,0,0
3nATeGcFdtkhpUrRvgr667,Easier,Mansionair,2016-10-17,272600,0.449,0.511,1,-5.995,1,0.0419,0.198,0.00946,0.0759,0.221,116.286,0,0,1,0,0,0,0
1Gn9E97yfDAORWpqxbfGUX,Rumours,Ffion,2017-06-22,191882,0.709,0.322,6,-15.032,0,0.121,0.635,0.000233,0.456,0.384,85.193,0,0,0,1,0,0,0
3bRcSxW2FnSSwrzoYT1knV,At Seventeen,Janis Ian,1975,280493,0.599,0.164,0,-23.035,1,0.0475,0.888,0.000612,0.121,0.317,125.388,0,0,0,0,0,1,0
6nMcYSIgEHl2yYKzJL6oOA,Growler,Markus Klee,2017-09-15,378000,0.809,0.811,1,-8.871,1,0.0815,0.00913,0.883,0.0705,0.832,123.004,1,0,0,0,0,0,0
62NQ8JoW3yfJ2WSmlnaogw,Born In The Trap,The Game,2011-01-01,226560,0.675,0.858,9,-3.758,0,0.221,0.0577,2.29e-05,0.241,0.541,92.997,0,0,0,0,1,0,0
0xRrshu5CURGo859MmCvWf,Walk Away,LANY,2014-04-22,231692,0.323,0.382,10,-9.649,1,0.0342,0.264,0.000418,0.103,0.268,85.306,0,0,1,0,0,0,0
4rtiQE5Yo2gC8kW91VCoXi,Tired,Adele,2008-01-28,258853,0.803,0.673,11,-6.338,1,0.047,0.191,0.000646,0.0953,0.552,96.997,0,0,1,0,0,0,0
0hcnAHsZFmWhZHFjdPshUR,Hostage,Unodavid,2019-04-26,131030,0.699,0.39,6,-12.128,0,0.0755,0.39,0.0,0.106,0.51,160.059,0,0,0,0,1,0,0
0ttPiazh17aXIo5NIckHES,Calabria - Firebeatz Remix,Rune RK,2014-10-27,221250,0.636,0.879,10,-2.862,1,0.0702,0.000732,0.446,0.324,0.395,128.004,1,0,0,0,0,0,0
0rkcFGA6XEVd2XV2JI6msk,When Love Comes To Town,U2,1988-10-10,254267,0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62e-06,0.13,0.593,115.51,0,0,0,0,1,0,0
0hGSr4bb26syMkhIiPGNNe,Turn It Up,Dimitri Vegas & Like Mike,2013-06-11,283707,0.452,0.936,8,-3.075,1,0.107,0.00298,0.134,0.372,0.307,128.161,1,0,0,0,0,0,0
7q562HBNUCrrudG8YPPEm8,Through the Thunderhead,T-SQUARE,2015-07-08,411613,0.573,0.88,7,-6.9,1,0.0469,0.0171,0.0101,0.0752,0.584,125.98,0,0,0,0,0,1,0
2x0dL6ARBT1fuxFj0TaI3s,Mia 2.0,Bad Bunny,2017-09-09,223190,0.654,0.823,6,-4.365,0,0.15,0.392,5.79e-06,0.45,0.69,97.007,0,0,0,0,1,0,0
1xdX1w6KGFO9loueFixYVB,Make Some Noise (Skidka Remix Radio Edit) [feat. Ben McInerney],Swanky Tunes,2013-03-12,215438,0.457,0.931,2,-2.466,0,0.078,0.0521,0.0514,0.0548,0.431,126.121,1,0,0,0,0,0,0
6ijvGZMWSfVVb8SPWX3h3M,Dust,Hana Oceans,2015-06-30,175859,0.369,0.246,10,-11.407,1,0.0284,0.917,1.9e-06,0.0996,0.269,86.627,0,0,1,0,0,0,0
7IOeiuytwp88XSAU6LqAcV,Abusadora,Wisin & Yandel,2013-01-01,180693,0.78,0.776,6,-4.628,0,0.055,0.0509,0.000527,0.0694,0.166,114.949,0,1,0,0,0,0,0
42QpgFFhu8SIKFK2dp0kUj,Vacaciones - Remix,Wisin,2017-03-06,258680,0.702,0.93,6,-4.13,0,0.0674,0.0758,6.36e-05,0.368,0.585,96.027,0,1,0,0,0,0,0
5TYiF7dKX5fuScSnIgz8IY,Ballin' Hot (Prod. by Khrysis),Rapsody,2012-02-24,203268,0.632,0.688,11,-11.117,0,0.517,0.0741,0.0,0.169,0.787,86.98,0,0,0,0,1,0,0
2pv6ex8xA9n3hxS9kpjllz,Hell Yeah!,Tiësto & Showtek,2012-06-18,352593,0.63,0.918,10,-7.881,1,0.0485,0.000273,0.858,0.0659,0.0372,129.985,1,0,0,0,0,0,0
5YwXPMiMoCfGkrIgaJQkij,Street Law,Pastor Troy,2011-03-22,210987,0.796,0.825,6,-7.075,1,0.232,0.00159,0.00891,0.398,0.33,150.062,0,0,0,0,1,0,0
49QPLl3lfmX8iRMR9iTszN,Closer,JYWRRN,2017-10-20,236308,0.414,0.323,11,-10.929,1,0.0588,0.565,2.23e-05,0.0946,0.194,130.307,0,0,0,1,0,0,0
73CwTBSXNt4ORdXYD5dbUJ,DCMO (Don't Count Me Out),LU KALA,2018-09-05,172687,0.419,0.532,5,-8.994,1,0.0643,0.0145,1.04e-05,0.37,0.522,106.712,0,0,1,0,0,0,0
2eU63GLRBeMOszGRTCEE9E,California Love - Original Version,2Pac,1998-01-01,284907,0.761,0.835,7,-3.076,1,0.0425,0.031,1.44e-06,0.387,0.766,91.524,0,0,0,0,1,0,0
5mwDZftg2j8k0fKZGbZjVc,Está en Tus Manos,Javiera Mena,2006-10-05,377747,0.385,0.203,4,-12.111,0,0.0358,0.94,0.022,0.071,0.0698,147.179,0,0,1,0,0,0,0
27WxQnneLTZBfiR4YyHN1d,Otro Level,Ysy A,2018-01-31,120210,0.655,0.608,11,-8.343,0,0.382,0.196,0.0,0.145,0.16,119.946,0,0,0,0,1,0,0
0PhOP8Qaw8pFTqejpKOpPB,I Care About You,Babyface,2006-01-01,303653,0.478,0.59,9,-7.07,1,0.0353,0.0911,0.0,0.969,0.326,155.625,0,0,0,1,0,0,0
47dwmBX3P67PZj8147Oqbd,I Got Swag,50 Cent,2009-01-01,214707,0.63,0.871,7,-3.553,1,0.326,0.0154,0.0,0.306,0.509,181.259,0,0,0,0,1,0,0
4gVAUsZAzft2g9Ef5CYvSE,Weekend,Jordan Burns,2017-07-28,305686,0.957,0.459,10,-7.929,1,0.12,0.000225,0.752,0.107,0.394,120.006,1,0,0,0,0,0,0
5PmPW1JYDmwPtamsOTgkzu,Kings of the Mountain,Lonely The Brave,2014-09-03,260787,0.294,0.929,9,-3.712,1,0.0425,0.0001,0.0,0.0773,0.26,165.239,0,0,1,0,0,0,0
2iRZ0Gh5gT0vtlibKSOzLm,Como Yo Le Doy - Remix,Pitbull,2014-06-10,262250,0.766,0.863,7,-3.83,1,0.0801,0.162,0.0,0.316,0.818,97.966,0,1,0,0,0,0,0
0ebnzIUpJu8QHyt1oy2S87,Harsh Generation,Grendel,2007-12-03,234987,0.497,0.99,11,-5.272,1,0.0631,0.00628,0.0,0.339,0.685,140.011,0,0,1,0,0,0,0
5MDgUvbBUi1nu1yt11mzH6,Goodbye Yellow Brick Road,Elton John,1973-10-05,193333,0.541,0.432,5,-8.076,1,0.0299,0.504,0.000261,0.225,0.415,121.007,0,0,0,0,0,1,0
32qR2DcQRSJ6G2s8SC16oP,Honky Tonk Women,The Rolling Stones,1975-11-06,179200,0.558,0.683,7,-9.868,1,0.0585,0.353,0.0171,0.111,0.966,120.169,0,0,0,0,0,1,0
6dm3aVYUAfZtdFeLAG6R9F,Eternal Dreams,Ghostofblu,2017-12-14,110000,0.563,0.68,0,-5.953,1,0.39,0.236,3.28e-05,0.122,0.0396,180.218,0,0,0,0,1,0,0
0UyuOPt9naiKaXsO2n7j6h,Body Sun - Claptone Remix (Edit),RY X,2019-07-12,205827,0.67,0.758,9,-8.048,0,0.034,0.158,0.398,0.0725,0.159,122.0,1,0,0,0,0,0,0
0DPNRRkWkye2ZHTqAiClRH,Good Cop Bad Cop,Ice Cube,2017-06-09,207093,0.714,0.935,6,-2.776,1,0.243,0.134,0.0,0.128,0.872,91.972,0,0,0,0,1,0,0
7dLxiu3Nd6KUg4y7lPnABX,Irresistible,Wisin & Yandel,2010-01-01,187893,0.769,0.695,6,-7.043,0,0.0663,0.0143,0.0,0.0796,0.471,124.936,0,1,0,0,0,0,0
35HI0iuuROMGCjg2KKgHfc,Where Would I Be,Sunny Hawkins,2007,220547,0.527,0.819,2,-5.805,1,0.425,0.508,0.0,0.183,0.791,160.149,0,0,0,1,0,0,0
1h2LOOg8VaNIZoXxc2J9rk,Save Room,John Legend,2008-10-28,235667,0.69,0.572,7,-6.131,1,0.0264,0.0457,0.0,0.0969,0.375,111.919,0,0,0,1,0,0,0
